Darwin,"The Pilates Way, Darwin","5/74 Winnellie Rd, Winnellie NT 0820, Australia",thepilateswaydarwin.com,+61 424 261 264
Darwin,Cia Paulista Australia BJJ - Darwin,"8/102 Coonawarra Rd, Winnellie NT 0820, Australia",cpabjj.com.au,+61 406 854 598
Darwin,KMA Martial Arts Academy Darwin,"9/18 Anictomatis Rd, Berrimah NT 0828, Australia",kmadarwin.com.au,+61 455 666 086
Darwin,Anytime Fitness,"6/8 Gregory Terrace, Alice Springs NT 0870, Australia",anytimefitness.com.au,+61 8 8953 1404
Darwin,EnglishWise Darwin,"5/90 Mitchell St, Darwin City NT 0800, Australia",englishwise.com.au,+61 426 205 638
Darwin,Darwin International Tennis Centre,"9 Abala Rd, Marrara NT 0812, Australia",play.tennis.com.au,+61 8 8945 9000
Darwin,Gymnastics Northern Territory,"4/20 Bishop St, Woolner NT 0820, Australia",nt.gymnastics.org.au,+61 8 8927 9262
Darwin,Nutrition Warehouse Darwin,"14/356 Bagot Rd, Darwin City NT 0810, Australia",nutritionwarehouse.com.au,+61 8 8948 1226
Darwin,Mach 1 Fitness,"4/2 Tang St, Coconut Grove NT 0810, Australia",mach1fitness.net,+61 414 631 383
Canberra,Anytime Fitness Canberra City,"Saraton Building, 34 E Row, Canberra ACT 2600, Australia",anytimefitness.com.au,+61 2 6230 4555
Canberra,Fitness First,"Shop EL01 Bunda St, Canberra ACT 2608, Australia",fitnessfirst.com.au,+61 2 6221 5901
Canberra,CrossFit Three Flow Canberra City,"161 London Cct, Canberra ACT 2601, Australia",crossfitthreeflow.com,
Canberra,Elements Fitness,"24 Mort St, Braddon ACT 2612, Australia",elementsfitnessact.com.au,+61 402 581 977
Canberra,Alive Health & Fitness,"Cnr. Hindmarsh Dr. and Jerrabomberra Ave, Narrabundah ACT 2604, Australia",alivehealthclubs.com.au,+61 2 6295 9500
Canberra,F45 Training Braddon,"16, G4/18 Mort St, Canberra ACT 2601, Australia",f45training.com,+61 424 717 736
Canberra,ANU Sport,"The Australian National University, 19 North Rd, Acton ACT 2601, Australia",anu-sport.com.au,+61 2 6125 2273
Canberra,Canberra Fitness Centre,"Unit 4/83-101 Lysaght St, Mitchell ACT 2911, Australia",canberrafitnesscentre.com.au,+61 438 248 191
Canberra,Anytime Fitness,"Unit 71/71 Giles St, Kingston ACT 2604, Australia",anytimefitness.com.au,+61 2 6295 9952
Canberra,Club Lime Braddon,,clublime.com.au,+61 2 6242 3970
Canberra,Praksis,"G08/15 Provan St, Campbell ACT 2612, Australia",praksis.com.au,
Canberra,Golds Gym Fyshwick,"21 Beaconsfield St, Fyshwick ACT 2609, Australia",goldsgym.com.au,+61 2 6239 2138
Canberra,Anytime Fitness,"Level 1/47 Newcastle St, Fyshwick ACT 2609, Australia",anytimefitness.com.au,+61 2 6280 6425
Canberra,Anytime Fitness,"1/4 - 14 Woolley St, Dickson ACT 2602, Australia",anytimefitness.com.au,+61 431 575 034
Canberra,Anytime Fitness Stellar,"Level 1/50 Launceston St, Phillip ACT 2606, Australia",anytimefitness.com.au,+61 2 6283 7340
Canberra,Hale Gym Day Spa Canberra,"10-14 Macquarie St, Barton ACT 2600, Australia",halehealth.com.au,+61 2 6188 3299
Canberra,The Athletic Club CBR,"140/81 Constitution Ave, Campbell ACT 2612, Australia",theathleticclubcbr.com.au,+61 431 196 281
Canberra,Stockade Training Centre,"7 Kembla St, Fyshwick ACT 2609, Australia",stockadetraining.com.au,+61 424 123 039
Canberra,THE DEN Canberra,"70 Kent St, Deakin ACT 2600, Australia",thedencanberra.com,+61 405 415 187
Canberra,SCHC,"Stellar Canberra, Level 4/50 Launceston St, Phillip ACT 2606, Australia",schc.com.au,+61 2 6283 7340
Canberra,Fitness First Deakin,"81 MacGregor St, Deakin ACT 2600, Australia",fitnessfirst.com.au,+61 2 6221 9600
Canberra,BodyBlitz Fitness,"Level 1/31-35 Nettlefold St, Belconnen ACT 2617, Australia",bodyblitzfitness.com.au,+61 422 594 934
Canberra,Community Fitness Canberra,"21/151-155 Gladstone St, Fyshwick ACT 2609, Australia",cfcbr.com,+61 402 564 022
Canberra,Functional Fitness Australia,"1a/67-71 Vicars St, Mitchell ACT 2911, Australia",funcfitness.com.au,+61 448 288 252
Canberra,Functional Fitness Australia,"59 Constitution Ave, Campbell ACT 2612, Australia",clublime.com.au,+61 131244
Canberra,Elements4Life Team Training Centre,"Unit 79/81 / 170 Flemington Rd, Harrison ACT 2914, Australia",elements4life.com.au,+61 414 437 889
Canberra,Powerhouse Gym,"196 Mouat St, Lyneham ACT 2602, Australia",powerhousegymcbr.com.au,+61 438 474 844
Canberra,Anytime Fitness,"92-95 Corinna St, Phillip ACT 2606, Australia",anytimefitness.com.au,+61 431 918 718
Canberra,Flames Fitness,"1 Colville St, Lyneham ACT 2602, Australia",flamesfitness.com.au,+61 2 6257 1483
Canberra,Fitness Grand,"40/42 Franklin St, Griffith ACT 2603, Australia",fitnessgrand.com.au,+61 2 6260 8883
Canberra,Galvanized Fitness,"Block F, Canberra Technology Park, 49 Phillip Ave, Watson ACT 2602, Australia",galvanizedfitness.com.au,+61 402 422 399
Canberra,Anytime Fitness Gungahlin,"33/46 Hibberson St, Gungahlin ACT 2912, Australia",anytimefitness.com.au,+61 428 988 005
Canberra,The Strength Syndicate,"10 Weetangera Pl, Weetangera ACT 2614, Australia",thestrengthsyndicatecbr.com,+61 406 713 377
Canberra,Club Lime Platinum Belconnen (CISAC),"Canberra International Sports and Aquatic Centre, 100 Eastern Valley Way, Bruce ACT 2617, Australia",clublime.com.au,+61 2 6251 7888
Canberra,Ultra Fitness and Strength,"4/116-118 Wollongong St, Fyshwick ACT 2609, Australia",ultrafitnessandstrength.com.au,+61 423 360 752
Canberra,Synergy Self Defence & Fitness,"32 Gladstone St, Fyshwick ACT 2609, Australia",synergyselfdefence.com.au,+61 2 6260 2813
Canberra,Plus Fitness 24/7 Tuggeranong,"Upper Level, Shop 10 South.Point Tuggeranong, Athllon Dr, Greenway ACT 2900, Australia",plusfitness.com.au,+61 2 5112 2222
Canberra,Snap Fitness Kambah,"9 Jenke Cct, Kambah ACT 2902, Australia",snapfitness.com,+61 402 402 374
Canberra,Snap Fitness Kambah,"10 National Circuit, Barton ACT 2600, Australia",f45training.com,+61 2 6273 8571
Canberra,Curves Jamison,"Cnr Redfern and, Bowman St, Macquarie ACT 2614, Australia",curves.com,+61 2 6251 1111
Canberra,HIIT Republic Braddon,"Shop 2/4 Lonsdale St, Braddon ACT 2612, Australia",hiitrepublic.com.au,+61 131244
Canberra,Orangetheory Fitness Gunghalin,"10 Gribble St, Gungahlin ACT 2912, Australia",orangetheory.com,+61 2 6210 5010
Canberra,Club Lime Gungahlin,"Level 1, Gungahlin Square, 43 Hibberson St, Gungahlin ACT 2912, Australia",clublime.com.au,+61 2 6123 0666
Canberra,SpeedFit Kingston,"6/81 Giles St, Kingston ACT 2604, Australia",speedfit.com.au,+61 2 6190 8895
Canberra,CIT Gym,"Bruce ACT 2617, Australia",cit.edu.au,+61 2 6207 4309
Canberra,Snap Fitness 24/7 Kaleen,"Unit 2/16 Georgina Cres, Kaleen ACT 2617, Australia",snapfitness.com,+61 414 543 813
Canberra,GYMMBOXX Canberra Plaza,"133 Canberra View, #03-04/05, Canberra Plaza, Singapore 750133",gymmboxx.com,
Canberra,Anytime Fitness,"8 Liardet St, Weston ACT 2611, Australia",anytimefitness.com.au,+61 412 829 164
Canberra,Aequus movement,"LG02/1 The Causeway, Kingston ACT 2604, Australia",aequusmovement.com.au,+61 436 282 490
Canberra,Anytime Fitness,"12 Sidney Nolan St, Conder ACT 2906, Australia",anytimefitness.com.au,+61 2 6284 7227
Canberra,Vikings 24/7 Fitness,"6 Ricardo St, Wanniassa ACT 2903, Australia",vikingshealthandfitness.com,+61 2 6231 6597
Canberra,Club Lime Belconnen (Oatley Court),"25 Oatley Ct, Belconnen ACT 2616, Australia",clublime.com.au,+61 2 6123 0644
Canberra,Club Lime Tuggeranong,"Unit 1/25 Bartlet Pl, Greenway ACT 2900, Australia",clublime.com.au,+61 2 6123 0633
Canberra,Club Lime Constitution Place,"1 Constitution Ave, Canberra ACT 2601, Australia",clublime.com.au,+61 2 5104 4422
Canberra,Club Lime Mawson,"Mawson Southlands Shopping Centre, Level 1 Mawson Dr, Mawson ACT 2607, Australia",clublime.com.au,+61 2 6123 0677
Canberra,Phoenix Muay Thai,"Cnr Essington Street &, McEacharn Pl, Mitchell ACT 2911, Australia",phoenixgym.com.au,+61 408 570 961
Canberra,Phoenix Muay Thai,"Shop G16/40 Marcus Clarke St, Canberra ACT 2601, Australia",hiitrepublic.com.au,+61 131244
Canberra,Fernwood Fitness,"35 Benjamin Way, Belconnen ACT 2617, Australia",fernwoodfitness.com.au,+61 2 6251 5299
Canberra,Fernwood Fitness,"Stage 2, Level 1/30 Hibberson St, Gungahlin ACT 2912, Australia",fernwoodfitness.com.au,+61 2 6255 0991
Canberra,G-Train Health & Fitness,"Parkes Pl W, Parkes ACT 0200, Australia",g-train.com.au,+61 417 405 096
Canberra,Higher Function Physio & Pilates,"Suite 4, Level 1/23 Petrie Plaza, Canberra ACT 2601, Australia",higherfunction.com.au,+61 2 6262 9664
Canberra,CrossFit,"18-20 Colbee Ct, Phillip ACT 2606, Australia",crossfitsmash.com.au,+61 413 805 867
Canberra,Club Lime Woden (Westfield Woden),,clublime.com.au,+61 2 6123 0699
Canberra,Canberra International Sports and Aquatic Centre,"100 Eastern Valley Way, Bruce ACT 2617, Australia",cisac.com.au,+61 2 6251 7888
Canberra,Canberra PCYC Erindale Centre,"17 Grattan Ct, Wanniassa ACT 2903, Australia",pcyc.net.au,+61 2 6296 1292
Canberra,Club Lime Aquatics ANU,"Building 156 Gym and Pool Building Health and Wellbeing Centre, Joplin Ln, Acton ACT 2601, Australia",clublime.com.au,+61 2 6163 8060
Canberra,The Clubhouse Spa & Fitness Centre,"Hotel Canberra, 120 Commonwealth Ave, Canberra ACT 2600, Australia",hyatt.com,+61 2 6270 1234
Canberra,F45 Training Dickson,"490 Northbourne Ave, Dickson ACT 2602, Australia",f45training.com.au,+61 424 717 736
Canberra,Simon Le Coach,"24 Mort St, Braddon ACT 2612, Australia",simonlecoaching.com,+61 415 155 183
Canberra,Gymquip Fitness & Spas,"16 Goolwa Pl, Fyshwick ACT 2609, Australia",gymquipfitness.com,+61 2 6280 4447
=======,,,,
Sydney,Premier Health And Fitness Centre,"170 Castlereagh St, Sydney NSW 2000, Australia",premierhealthandfitness.com.au,+61 2 8319 0444
Sydney,Plus Fitness 24/7,"25 Market St, Sydney NSW 2000, Australia",plusfitness.com.au,+61 2 9264 0777
Sydney,World Gym Castlereagh,"199 Castlereagh St, Sydney NSW 2000, Australia",worldgym.com,+61 2 9137 3287
Sydney,Virgin Active Pitt Street (MidCity Centre),"2/197 Pitt Street Mall, Sydney NSW 2000, Australia",virginactive.com.au,+61 2 8240 6000
Sydney,98 Gym,"98 Riley St, Darlinghurst NSW 2010, Australia",98gym.com,+61 1300 280 289
Sydney,SOMA Collection,"Chifley Tower 2 Chifley Square Ground floor, Sydney NSW 2000, Australia",somacollection.com.au,+61 2 9169 9849
Sydney,Gold's Gym,"7-9 West St, North Sydney NSW 2060, Australia",goldsgym.com.au,+61 2 9956 5230
Sydney,Virgin Active Bligh Street,"2 Bligh St, Sydney NSW 2000, Australia",virginactive.com.au,+61 2 8650 4400
Sydney,Fitness First The Zone Platinum,"175 Pitt St, Sydney NSW 2000, Australia",fitnessfirst.com.au,+61 2 9225 3900
Sydney,BFT Town Hall,"LG, 117 York St, Sydney NSW 2000, Australia",bodyfittraining.com,+61 415 130 226
Sydney,Fitness First Bond St Platinum,"20 Bond St, Sydney NSW 2000, Australia",fitnessfirst.com.au,+61 2 8215 0200
Sydney,Virgin Active Wynyard (Margaret Street),"Level 6/60 Margaret St, Sydney NSW 2000, Australia",virginactive.com.au,+61 2 8247 1100
Sydney,Be Athletic City,"Basement Level, 28 Margaret St, Sydney NSW 2000, Australia",beathleticfitness.com.au,+61 450 452 729
Sydney,Ultimate Fitness Centre,"Shop 4/309 Kent St, Sydney NSW 2000, Australia",ultimatefitnesscentre.com.au,+61 2 9262 6779
Sydney,UBX North Sydney,"150 Pacific Hwy, North Sydney NSW 2060, Australia",ubxtraining.com,+61 466 234 662
Sydney,Plus Fitness 24/7 Darlinghurst,"172 Riley St, Darlinghurst NSW 2010, Australia",plusfitness.com.au,+61 2 9331 3355
Sydney,Prime Strength,"1/228 Elizabeth St, Surry Hills NSW 2010, Australia",primestrength.com.au,+61 428 877 307
Sydney,Summer Hill Gym,"1 Hardie Ave, Summer Hill NSW 2130, Australia",summerhillgym.com.au,+61 426 204 604
Sydney,Fitness First George Street Platinum,"259 George St, Sydney NSW 2000, Australia",fitnessfirst.com.au,+61 2 8669 6300
Sydney,BodyZone 24/7,"446 Botany Rd, Alexandria NSW 2015, Australia",bodyzone247.com.au,+61 2 9699 6882
Sydney,Accelerate Strength,"Unit 17/5-13 Parsons St, Rozelle NSW 2041, Australia",acceleratestrength.com.au,+61 409 988 094
Sydney,The Gym,"Level 1/378 Pacific Hwy, Crows Nest NSW 2065, Australia",thegymstleonards.com.au,+61 414 765 250
Sydney,REUNION Training Kent St,"Lumley House, 305 Kent St, Sydney NSW 2000, Australia",reuniontraining.com,+61 418 448 049
Sydney,Sydney Strength Training,"Unit B2/1 Cahill St, Annandale NSW 2038, Australia",sydneystrengthtraining.com.au,+61 435 347 435
Sydney,Fitness First Park St Platinum,"2 Park St, Sydney NSW 2000, Australia",fitnessfirst.com.au,+61 2 8263 3000
Sydney,Juanita Nielsen Community Centre,"31 Nicholson St, Woolloomooloo NSW 2011, Australia",cityofsydney.nsw.gov.au,+61 2 9265 9146
Sydney,Fitillion: Personalised Group Fitness,"49/51 York St, Sydney NSW 2000, Australia",fitillion.com,+61 2 7257 3337
Sydney,KGV Recreation Centre,"15 Cumberland St, The Rocks NSW 2000, Australia",cityofsydney.nsw.gov.au,+61 2 9265 9868
Sydney,Fitness First Darlinghurst Platinum,"Level 2/63 Oxford St, Darlinghurst NSW 2010, Australia",fitnessfirst.com.au,+61 2 8116 4200
Sydney,Affordable Fitness,"61/1183 The Horsley Dr, Wetherill Park NSW 2164, Australia",ufcgyms.com.au,+61 2 9087 3222
Sydney,Cycology Club,"350 Bourke St, Surry Hills NSW 2010, Australia",cycologyclub.com,+61 421 147 737
Sydney,Olympus Gym,"77 Jacaranda Ave, Bradbury NSW 2560, Australia",olympusgym.com.au,+61 434 971 799
Sydney,UFC GYM Bankstown,"Level 1/25 Restwell St, Bankstown NSW 2200, Australia",ufcgyms.com.au,+61 2 9709 4444
Melbourne,Crunch Fitness - Wickham,"4880 N Wickham Rd, Melbourne, FL 32940",crunch.com,(321) 348-0037
Melbourne,Fitness First Melbourne Central Platinum,"211 La Trobe St, Melbourne VIC 3000, Australia",fitnessfirst.com.au,+61 3 9935 2600
Melbourne,Virgin Active Collins Street,"1/567 Collins St, Melbourne VIC 3000, Australia",virginactive.com.au,+61 3 9206 9100
Melbourne,Fitness First Flinders St Platinum,"level 2 & 3/276 Flinders St, Melbourne VIC 3000, Australia",fitnessfirst.com.au,+61 3 9616 4400
Melbourne,City Club Health and Fitness Centre,"123 Collins St, Melbourne VIC 3000, Australia",hyatt.com,+61 3 9653 4894
Melbourne,Virgin Active Bourke Street,"138 Bourke St, Melbourne VIC 3000, Australia",virginactive.com.au,+61 3 9268 5300
Melbourne,Kaya Health Clubs Melbourne CBD,"Emporium Melbourne, 287 Lonsdale St, Melbourne VIC 3000, Australia",kayahealthclubs.com.au,+61 3 9090 1050
Melbourne,GYM RETRO,"118-120 Albert St, Brunswick VIC 3056, Australia",fittox.com.au,+61 3 8388 7341
Melbourne,Fitness First QV Platinum,"Cnr Lonsdale &, Russell St, Melbourne VIC 3000, Australia",fitnessfirst.com.au,+61 3 8665 4000
Melbourne,CrossFit Vault - Vault Fitness,"level b/224 Queen St, Melbourne VIC 3000, Australia",vaultfit.com.au,+61 3 9077 7571
Melbourne,BFT North Melbourne,"9 Cobden St, North Melbourne VIC 3051, Australia",bft.studio,+61 433 962 393
Melbourne,South Pacific Health Club Port Melbourne,"2-6 Bay St, Port Melbourne VIC 3207, Australia",southpacifichc.com.au,+61 3 9525 3533
Melbourne,Melbourne Calisthenics,"12 Lothian St, North Melbourne VIC 3051, Australia",melbournecalisthenics.com.au,+61 406 217 122
Melbourne,The Underground Fitness Club,"174 Peel St, North Melbourne VIC 3051, Australia",tufclub.com.au,+61 3 9329 2900
Melbourne,Muscle City Gym,"2/371 Ferntree Gully Rd, Mount Waverley VIC 3149, Australia",musclecity247.com.au,+61 1300 899 763
Melbourne,PRORAW GYM 24/7,"350A Blackburn Rd, Doncaster East VIC 3109, Australia",prorawgym.com,+61 3 8833 3880
Melbourne,Shan Private Gym,"89M/9 Waterside Pl, Docklands VIC 3008, Australia",shanprivategym.business.site,+61 484 677 777
Melbourne,Iron Revolution Gym,"11/22 Disney Ave, Keilor East VIC 3033, Australia",ironrevolution.com.au,+61 402 099 446
Melbourne,Dynamite Muay Thai,"Level 1/388 Bourke St, Melbourne VIC 3000, Australia",dynamitemuaythai.com,+61 3 9041 7241
Melbourne,North Melbourne Boxing & Fitness,"64 Sutton St, North Melbourne VIC 3051, Australia",boxing-fitness.com,+61 3 9328 8815
Melbourne,Atomic Gym,"109 Miller St, Epping VIC 3076, Australia",atomicgym.com.au,+61 3 8401 4007
Melbourne,Gym Square,"1/1 Rooks Rd, Nunawading VIC 3131, Australia",gymsquare.com.au,+61 421 888 625
Melbourne,Melbourne Fitness & Performance,"4/2D Indwe St, West Footscray VIC 3012, Australia",teammfp.com.au,+61 488 882 149
Melbourne,MBS GYM,"35 Cato St, Prahran VIC 3181, Australia",mbsgym.com.au,+61 3 9529 1900
Melbourne,EFM Health Clubs North Melbourne,"The Royal Melbourne Hospital, Flemington Rd, Parkville VIC 3051, Australia",efm.net.au,+61 415 990 887
Melbourne,Momentum Health & Fitness,"Level 4/211 La Trobe St, Melbourne VIC 3000, Australia",momentumfitness.com.au,+61 1300 152 051
Melbourne,Curves,"145 Dorcas St, South Melbourne VIC 3205, Australia",curves.com,+61 3 9686 2344
Melbourne,Health and Fitness Progressions,"2/19 Meyers Pl, Melbourne VIC 3000, Australia",hfprogressions.com.au,+61 417 302 462
Melbourne,Sam?s Stable,"203 Arden St, North Melbourne VIC 3051, Australia",samsstableboxing.com.au,+61 476 176 992
Melbourne,Kaya Health Clubs Prahran,"Pran Central Shopping Centre, 325 Chapel St, Prahran VIC 3181, Australia",kayahealthclubs.com.au,+61 3 9090 1000
Melbourne,Just Transformations Personal Training [MELBOURNE CBD],,justtransformations.com,
Melbourne,Tribute Boxing Collins Square,"Shop/2 Village St, Docklands VIC 3008, Australia",tributeboxing.com.au,+61 402 020 718
Brisbane,TAFE Queensland South Bank Fitness Centre,"A/Block 14 Glenelg St, South Brisbane QLD 4101, Australia",go.tafeqld.edu.au,+61 7 3244 5675
Brisbane,Invictus 5,"26 Harries Rd, Coorparoo QLD 4151, Australia",invictus5.com.au,+61 439 601 459
Brisbane,World Gym Brisbane,"20/44 Station Rd, Yeerongpilly QLD 4105, Australia",worldgym.com,+61 7 3848 7246
Brisbane,UBX South Brisbane (South Bank),"38 Hope St, South Brisbane QLD 4101, Australia",ubxtraining.com,+61 450 092 135
Brisbane,BFT South Brisbane,"5/165 Melbourne St, South Brisbane QLD 4101, Australia",bft.studio,+61 478 003 019
Brisbane,Cali-Fit Brisbane | Calisthenics & Bodyweight Gym in Brisbane,"Unit 5/23 Ashtan Pl, Banyo QLD 4014, Australia",cali-fit.com.au,+61 415 697 409
Brisbane,98 Gym Brisbane,"202 Montague Rd, West End QLD 4101, Australia",98gym.com,+61 449 523 709
Brisbane,Brisbane Boxing West End,"41 Vulture St, West End QLD 4101, Australia",brisbaneboxing.com.au,+61 468 855 790
Brisbane,Fitstop West End,"4/304 Montague Rd, West End QLD 4101, Australia",fitstop.com,+61 435 205 096
Brisbane,Cali-Fit South Brisbane,"3/47 Castlemaine St, Milton QLD 4064, Australia",thewildmovement.com.au,+61 433 761 815
Brisbane,QUT Gardens Point Fitness & Aquatic by YMCA,"P Block, Level/2 Gardens Point Rd, Brisbane City QLD 4000, Australia",ymcafitness.com,+61 7 3556 7647
Brisbane,The Bar Brisbane,"8/36 Bunya St, Eagle Farm QLD 4009, Australia",thebarbrisbane.com,+61 400 152 028
Brisbane,World Gym Brendale,"Connection Road, 2 Linkfield Rd, Brendale QLD 4500, Australia",worldgym.com,+61 7 2000 0033
Brisbane,Science Of Fitness,"282 Montague Rd, West End QLD 4101, Australia",scienceoffitness.com.au,+61 451 309 647
Brisbane,Valhalla Strength - South Brisbane,"10 Old Chatswood Rd, Daisy Hill QLD 4127, Australia",powerhousegymsouthside.com,+61 7 3089 5554
Brisbane,Goodlife Health Clubs Ashgrove,"3/1220 Sandgate Rd, Nundah QLD 4012, Australia",createfitness247.com.au,+61 7 3256 7932
Brisbane,Stronghold Gym,"2/3293 Logan Rd, Underwood QLD 4119, Australia",strongholdgym.com.au,+61 425 698 940
Brisbane,Goodlife Health Clubs Wynnum,,activatehealthfitness.com.au,+61 7 3726 5303
Brisbane,Brisbane Strength & Movement,"18/229 Junction Rd, Morningside QLD 4170, Australia",brisbanestrengthandmovement.com.au,+61 450 211 189
Brisbane,Urban Climb Newstead,"5 Morse St, Newstead QLD 4006, Australia",urbanclimb.com.au,+61 1300 001 203
Brisbane,Steel and Stone Gym,"2/629 Toohey Rd, Salisbury QLD 4107, Australia",steelandstonegym.com.au,+61 405 548 496
Brisbane,Steel and Stone Gym,"56 Zahel St, Carina QLD 4152, Australia",clemjonescentre.com.au,+61 7 3398 2107
Brisbane,Urban Climb Milton,"17 Roy St, Milton QLD 4064, Australia",urbanclimb.com.au,+61 1300 001 203
Brisbane,CBB Fit Gym,"128A Brookes St, Cnr of, Ann St, Fortitude Valley QLD 4006, Australia",cbbfit.com.au,+61 499 335 797
Perth,Surge Fitness 247 Perth CBD,"10 Telethon Ave, Perth WA 6000, Australia",surgefitness.com.au,+61 8 9408 5659
Perth,Victoria Avenue Fitness Centre,"2 Victoria Ave, Perth WA 6000, Australia",vicavefitness.com.au,+61 481 581 568
Perth,Plus Fitness,"3/448 Fitzgerald St, North Perth WA 6006, Australia",plusfitness.com.au,+61 8 9328 7400
Perth,Inner City Fitness - Inner City CrossFit,"1-3 Old Aberdeen Pl, West Perth WA 6005, Australia",innercityfitness.com.au,+61 8 9328 2002
Perth,Vault Fitness,"44 St Georges Terrace, Perth WA 6000, Australia",vaultfitness.com.au,+61 8 9221 7517
Perth,Double Down Fitness,"182 Wittenoom St, Perth WA 6004, Australia",doubledownfitness.com.au,+61 424 829 697
Perth,Snap Fitness West Leederville 24/7,"109 Cambridge St, West Leederville WA 6007, Australia",snapnation.com.au,+61 432 152 221
Perth,Re-Boot Collective North Perth,"18 Scarborough Beach Rd, North Perth WA 6006, Australia",re-bootcollective.com.au,+61 421 510 608
Perth,Rucci?s Gym,"7 Kalli St, Malaga WA 6090, Australia",ruccisgym.com,+61 403 608 056
Perth,Fairgains Fitness Studio,"181 Adelaide Terrace, East Perth WA 6004, Australia",fairgains.com.au,+61 418 913 234
Perth,Earn The Right,"72 Plaistowe Mews, West Perth WA 6005, Australia",earntheright.com.au,+61 403 846 188
Perth,Genesis Health and Fitness 24/7,"Bentley Plaza Shopping Centre, Entry near Woolworths, 1140 Albany Hwy, Bentley WA 6102, Australia",genesisfitness.com.au,+61 8 9356 3344
Perth,Roar Active Cockburn,"9/49 Armadale Rd, Cockburn Central WA 6164, Australia",roarfitness247.com.au,+61 8 9468 7778
Perth,Movement Co,"7/97 Hector St W, Osborne Park WA 6017, Australia",movementco.com.au,
Perth,Curtin Fitness Centre,"Bentley WA 6102, Australia",stadium.curtin.edu.au,
Perth,The Cuban Boxing Club,"144 Murray St, Perth WA 6000, Australia",m.facebook.com,+61 416 784 616
Perth,CrossFit ChasingBetter,"1/1 Pusey Rd, Cockburn Central WA 6164, Australia",crossfitchasingbetter.com.au,+61 447 170 633
Perth,Green Zone Fitness - Warwick,"Warwick Grove Shopping Centre, Cnr Beach &, Erindale Rd, Warwick WA 6024, Australia",greenzonefitness.com.au,+61 427 456 633
Perth,Next Gen Kings Park,"Enter via, 21 Kings Park Rd, Jorang Grv, Kings Park WA 6005, Australia",nextgenclubs.com.au,+61 8 9217 6300
Perth,Surge Fitness,"1387 Wanneroo Rd, Wanneroo WA 6065, Australia",surgefitness.com.au,+61 8 9408 5659
Perth,Evolution MMA & Fitness,"6/19 Innovation Cct, Wangara WA 6065, Australia",evolution-mma.com.au,+61 476 246 605
Perth,BFT West Perth,"160 Railway Parade, West Leederville WA 6007, Australia",bodyfittraining.com,+61 458 492 710
Perth,Parkfit Outdoor Personal Training Perth,"38/76 Newcastle St, Perth WA 6000, Australia",parkfitgyms.com.au,+61 458 724 518
Perth,Ringside Boxing & Fitness,"49 Gladstone St, Perth WA 6000, Australia",ringsideboxingandfitness.com.au,+61 411 043 314
Perth,Pinky's Gym,"unit 11/32 Hines Rd, O'Connor WA 6163, Australia",pinkysgym.com,+61 468 920 576
Perth,Good Vibes Boxing,"505 Newcastle St, West Perth WA 6005, Australia",goodvibesboxing.com,+61 439 632 396
Adelaide,Revive Gym,"Basement/120-128 Gouger St, Adelaide SA 5000, Australia",ironindustrygym.com.au,+61 410 588 880
Adelaide,Snap Fitness,"100 Pirie St, Adelaide SA 5000, Australia",snapfitness.com.au,+61 488 807 627
Adelaide,The Fitness Hub,"Level 5 Union House, Victoria Dr, Adelaide SA 5005, Australia",adelaideunisport.com.au,+61 8 8313 6999
Adelaide,Purpose Fitness Adelaide,"316 Prospect Rd, Prospect SA 5082, Australia",purposefitnessadelaide.com.au,+61 466 677 479
Adelaide,Orangetheory Fitness Hawthorn (SA),"202 Belair Rd, Hawthorn SA 5062, Australia",orangetheory.com,+61 8 8490 0910
Adelaide,Blackbird Fitness,"Level 1, 200/220 Commercial Rd, Port Adelaide SA 5015, Australia",blackbirdfitness.com.au,+61 8 7226 9153
Adelaide,CrossFit Adelaide,"4/1 Barrpowell St, Welland SA 5007, Australia",crossfitadelaide.com,+61 404 317 353
Adelaide,Bowden Gym Collective (formerly NAFC),"2A Hawker St, Ovingham SA 5082, Australia",bowdengymcollective.com.au,+61 8 8344 7187
Adelaide,Australian Muscle The Gym 24/7,"130 Bridge Rd, Pooraka SA 5095, Australia",facebook.com,+61 8 8262 2086
Adelaide,Revolution Health Clubs,"3/75A Angas St, Adelaide SA 5000, Australia",revolutionhealthclubs.com.au,+61 402 372 687
Adelaide,Zap Fitness 24/7 Adelaide CBD,"41 Currie St, Adelaide SA 5000, Australia",zapfitness.com.au,+61 1300 927 348
Adelaide,Fitness Life Studios,"2/232 Mount Barker Rd, Aldgate SA 5154, Australia",fitnesslife.com.au,+61 8 8339 1455
Adelaide,EFM Health Club North Terrace,"Port Rd, Adelaide SA 5000, Australia",efm.net.au,+61 419 036 730
Adelaide,Adelaide Personal Trainer | Gym To You,,gymtoyou.net.au,+61 412 086 468
Adelaide,"University of South Australia, Pridham Hall","211/213 Hindley St, Adelaide SA 5000, Australia",unisasport.edu.au,+61 8 8302 0661
Adelaide,EFM Health Club City - Nth Tce Sahmri,"1 North Terrace, Adelaide SA 5000, Australia",efm.net.au,+61 433 419 661
Adelaide,"Boxing Club ""TRACTOR""","87 Tapleys Hill Rd, Hendon SA 5014, Australia",adelaideboxing.com.au,+61 413 106 367
Adelaide,Adelaide Hills Recreation Centre,"2 Howard Ln, Mount Barker SA 5251, Australia",adelaidehillsrc.com.au,+61 8 8391 0222
